"Entity_Name","Fiscal_Year","current_population_actual","lead_pop_actual","Entity_ID","variable","value","val_per_capita","variable_pretty"
"Ventura",2007,788732,793737,56,"Total_Counsel_Operating_Expenditures",4901809,6.1756085453998,"Total Counsel Operating Expenditures"
"Ventura",2008,793737,801061,56,"Total_Counsel_Operating_Expenditures",5248735,6.55222885647909,"Total Counsel Operating Expenditures"
"Ventura",2009,801061,825378,56,"Total_Counsel_Operating_Expenditures",5560212,6.73656433779432,"Total Counsel Operating Expenditures"
"Ventura",2010,825378,831126,56,"Total_Counsel_Operating_Expenditures",5147790,6.19375401563662,"Total Counsel Operating Expenditures"
"Ventura",2011,831126,835981,56,"Total_Counsel_Operating_Expenditures",4541610,5.4326713166926,"Total Counsel Operating Expenditures"
"Ventura",2012,835981,839620,56,"Total_Counsel_Operating_Expenditures",5006251,5.96251994950096,"Total Counsel Operating Expenditures"
"Ventura",2013,839620,NA,56,"Total_Counsel_Operating_Expenditures",4929120,NA,"Total Counsel Operating Expenditures"
"Yolo",2003,182821,184971,57,"Total_Counsel_Operating_Expenditures",718222,3.88288975028518,"Total Counsel Operating Expenditures"
"Yolo",2004,184971,185841,57,"Total_Counsel_Operating_Expenditures",945458,5.08745648161601,"Total Counsel Operating Expenditures"
"Yolo",2005,185841,189057,57,"Total_Counsel_Operating_Expenditures",717935,3.79745262010928,"Total Counsel Operating Expenditures"
"Yolo",2006,189057,193812,57,"Total_Counsel_Operating_Expenditures",753182,3.88614740057375,"Total Counsel Operating Expenditures"
"Yolo",2007,193812,196562,57,"Total_Counsel_Operating_Expenditures",864364,4.39741150374945,"Total Counsel Operating Expenditures"
"Yolo",2008,196562,199150,57,"Total_Counsel_Operating_Expenditures",967975,4.86053226211398,"Total Counsel Operating Expenditures"
"Yolo",2009,199150,201111,57,"Total_Counsel_Operating_Expenditures",874409,4.34789245739915,"Total Counsel Operating Expenditures"
"Yolo",2010,201111,202191,57,"Total_Counsel_Operating_Expenditures",919421,4.54728944413945,"Total Counsel Operating Expenditures"
"Yolo",2011,202191,204118,57,"Total_Counsel_Operating_Expenditures",967161,4.73824454482211,"Total Counsel Operating Expenditures"
"Yolo",2012,204118,204593,57,"Total_Counsel_Operating_Expenditures",939788,4.59345138885495,"Total Counsel Operating Expenditures"
"Yolo",2013,204593,NA,57,"Total_Counsel_Operating_Expenditures",920500,NA,"Total Counsel Operating Expenditures"
"Yuba",2003,62972,64020,58,"Total_Counsel_Operating_Expenditures",254897,3.98152139956264,"Total Counsel Operating Expenditures"
"Yuba",2004,64020,66631,58,"Total_Counsel_Operating_Expenditures",329914,4.95135897705272,"Total Counsel Operating Expenditures"
"Yuba",2005,66631,69658,58,"Total_Counsel_Operating_Expenditures",411791,5.91161101381033,"Total Counsel Operating Expenditures"
"Yuba",2006,69658,71278,58,"Total_Counsel_Operating_Expenditures",526193,7.38226381211594,"Total Counsel Operating Expenditures"
"Yuba",2007,71278,72414,58,"Total_Counsel_Operating_Expenditures",426843,5.8944817300522,"Total Counsel Operating Expenditures"
"Yuba",2008,72414,72358,58,"Total_Counsel_Operating_Expenditures",579234,8.00511346361149,"Total Counsel Operating Expenditures"
"Yuba",2009,72358,72366,58,"Total_Counsel_Operating_Expenditures",609639,8.42438437940469,"Total Counsel Operating Expenditures"
"Yuba",2010,72366,72547,58,"Total_Counsel_Operating_Expenditures",697823,9.61890912098364,"Total Counsel Operating Expenditures"
"Yuba",2011,72547,72926,58,"Total_Counsel_Operating_Expenditures",577945,7.92508844582179,"Total Counsel Operating Expenditures"
"Yuba",2012,72926,73340,58,"Total_Counsel_Operating_Expenditures",609971,8.31703026997546,"Total Counsel Operating Expenditures"
"Yuba",2013,73340,NA,58,"Total_Counsel_Operating_Expenditures",530182,NA,"Total Counsel Operating Expenditures"
"Alameda",2003,1451418,1441496,1,"Total_Counsel_Total",3480459,2.41447704329391,"Total Counsel Total"
"Alameda",2004,1441496,1435870,1,"Total_Counsel_Total",3444305,2.39875824413074,"Total Counsel Total"
"Alameda",2005,1435870,1437154,1,"Total_Counsel_Total",3191258,2.22054003955039,"Total Counsel Total"
"Alameda",2006,1437154,1447863,1,"Total_Counsel_Total",3181556,2.19741508692466,"Total Counsel Total"
"Alameda",2007,1447863,1468793,1,"Total_Counsel_Total",3852123,2.62264526042812,"Total Counsel Total"
"Alameda",2008,1468793,1489583,1,"Total_Counsel_Total",3790330,2.54455777220873,"Total Counsel Total"
"Alameda",2009,1489583,1513586,1,"Total_Counsel_Total",3277816,2.16559614055627,"Total Counsel Total"
"Alameda",2010,1513586,1531626,1,"Total_Counsel_Total",2238108,1.46126273646438,"Total Counsel Total"
"Alameda",2011,1531626,1554720,1,"Total_Counsel_Total",3179798,2.04525445096223,"Total Counsel Total"
"Alameda",2012,1554720,1578891,1,"Total_Counsel_Total",2128886,1.34834260249758,"Total Counsel Total"
"Alameda",2013,1578891,NA,1,"Total_Counsel_Total",2208282,NA,"Total Counsel Total"
"Alpine",2003,NA,NA,2,"Total_Counsel_Total",160321,NA,"Total Counsel Total"
"Alpine",2004,NA,NA,2,"Total_Counsel_Total",169343,NA,"Total Counsel Total"
"Alpine",2005,NA,NA,2,"Total_Counsel_Total",170149,NA,"Total Counsel Total"
"Alpine",2006,NA,NA,2,"Total_Counsel_Total",196480,NA,"Total Counsel Total"
"Alpine",2007,NA,NA,2,"Total_Counsel_Total",238232,NA,"Total Counsel Total"
"Alpine",2008,NA,NA,2,"Total_Counsel_Total",330717,NA,"Total Counsel Total"
"Alpine",2009,NA,NA,2,"Total_Counsel_Total",354924,NA,"Total Counsel Total"
"Alpine",2010,NA,NA,2,"Total_Counsel_Total",379338,NA,"Total Counsel Total"
"Alpine",2011,NA,NA,2,"Total_Counsel_Total",368748,NA,"Total Counsel Total"
"Alpine",2012,NA,NA,2,"Total_Counsel_Total",422811,NA,"Total Counsel Total"
"Alpine",2013,NA,NA,2,"Total_Counsel_Total",433776,NA,"Total Counsel Total"
"Amador",2003,36905,37271,3,"Total_Counsel_Total",356228,9.5577795068552,"Total Counsel Total"
"Amador",2004,37271,37870,3,"Total_Counsel_Total",446290,11.7847900712965,"Total Counsel Total"
"Amador",2005,37870,38149,3,"Total_Counsel_Total",602308,15.7883037563239,"Total Counsel Total"
"Amador",2006,38149,38550,3,"Total_Counsel_Total",1057043,27.4200518806744,"Total Counsel Total"
"Amador",2007,38550,38046,3,"Total_Counsel_Total",943553,24.8003206644588,"Total Counsel Total"
"Amador",2008,38046,38038,3,"Total_Counsel_Total",888045,23.3462590041537,"Total Counsel Total"
"Amador",2009,38038,37829,3,"Total_Counsel_Total",368491,9.74096592561263,"Total Counsel Total"
"Amador",2010,37829,37471,3,"Total_Counsel_Total",-155728,-4.15596060953804,"Total Counsel Total"
"Amador",2011,37471,37035,3,"Total_Counsel_Total",316278,8.53997569866343,"Total Counsel Total"
"Amador",2012,37035,36519,3,"Total_Counsel_Total",371754,10.1797420520825,"Total Counsel Total"
"Amador",2013,36519,NA,3,"Total_Counsel_Total",554052,NA,"Total Counsel Total"
"Butte",2003,211501,212999,4,"Total_Counsel_Total",1582511,7.42966398903281,"Total Counsel Total"
"Butte",2004,212999,214604,4,"Total_Counsel_Total",1542880,7.18942796965574,"Total Counsel Total"
"Butte",2005,214604,216640,4,"Total_Counsel_Total",1724005,7.95792559084195,"Total Counsel Total"
